"","Aguiar_2007_column_names","Aguilar_Garavito_2014_mature_column_names","Albrecht_102_2012_column_names","Albrecht_11_2012_column_names","Albrecht_111_2011_column_names","Albrecht_111_2012_column_names","Albrecht_112_2011_column_names","Albrecht_112_2012_column_names","Albrecht_13_2012_column_names","Albrecht_15_2012_column_names","Albrecht_203_2012_column_names","Albrecht_30_2012_column_names","Albrecht_301_2012_column_names","Albrecht_314_2012_column_names","Albrecht_315_2011_column_names","Albrecht_315_2012_column_names","Albrecht_35_2012_column_names","Albrecht_36_2012_column_names","Andrade_2011_column_names","Arias_Arone_2016_column_names","Athie_2009_column_names","Blake_1992_column_names","Blendinger_2015_column_names","Brito_2010_column_names","Burns_2013_column_names","Carvalho_2008_column_names","Castano_2018_column_names","Castley_2001_column_names","Castro_2015_column_names","Castro_Luna_2012_column_names","Chen_1999_column_names","Chimera_2010_column_names","Correa_2016_Apaporis_column_names","Correa_2016_Caqueta_column_names","Costa_2013_endozoochory_column_names","Cruz_2013_Autumn_column_names","Cruz_2013_Summer_column_names","Cruz_2013_Winter_column_names","Daru_2015_column_names","David_2011_tree_focal_watches_column_names","de_Oliveira_1999_column_names","Dehling_2017_San_Pedro_1_column_names","Dehling_2017_San_Pedro_2_column_names","Dehling_2017_San_Pedro_3_column_names","Dehling_2017_San_Pedro_4_column_names","Dehling_2017_Wayqecha_1_column_names","Dehling_2017_Wayqecha_2_column_names","Dehling_2017_Wayqecha_3_column_names","Dehling_2017_Wayqecha_4_column_names","Dos_Reis_1983_Cult_et_form_sec_column_names","Engel_2000_column_names","Fadini_2004_column_names","Faria_1996_column_names","Faustino_2006_column_names","Fleming_1977_column_names","Fricke_2018_Saipan_column_names","Fuentes_1994_column_names","Garcia_2014_Blue_Duck_column_names","Garcia_2014_Charles_Plimmer_column_names","Garcia_2014_George_Denton_column_names","Garcia_2014_Mount_Fyfee_Reserve_column_names","Garcia_2014_Puhi_Puhi_River_column_names","Garcia_2014_Zealandia_column_names","Garcia_2016_column_names","Garcia_Estrada_2012_column_names","Garcia_et_al_2000_column_names","Garcia_Morales_2012_column_names","Genrich_2017_column_names","Gomes_2013_column_names","Gorchov_1995_column_names","Hayashi_1996_column_names","Hernandez_Montero_2015_B4_Dry_column_names","Hernandez_Montero_2015_B4_Norte_column_names","Hovestadt_1997_column_names","Jaroszewicz_2013_column_names","Jayasekara_2003_column_names","Jayasekara_2007_column_names","Kamruzzaman_2008_column_names","Kessler_Rios_2012_column_names","Koike_2008_column_names","Labbe_2011_column_names","Lessa_2010_column_names","Lessa_2013_column_names","Lima_2016_column_names","Lopez_and_Vaughn_2004_column_names","Lou_2005_column_names","Lou_2007_column_names","M_SD_001_column_names","M_SD_002_column_names","M_SD_003_column_names","M_SD_004_column_names","M_SD_005_column_names","M_SD_006_column_names","M_SD_008_column_names","M_SD_009_column_names","M_SD_010_single_partners_added_column_names","M_SD_012_column_names","M_SD_020_column_names","M_SD_031_column_names","M_SD_033_column_names","M_SD_034_column_names","MacFarlane_2016_column_names","Machado_de_Souza_2019_column_names","Malacco_da_Silva_2014_column_names","Malmborg_1988_1980_column_names","Malmborg_1988_1981_column_names","Malmborg_1988_1982_column_names","Mancina_2007_dry_column_names","Marcos_da_Silva_2013_column_names","Mello_2014_Mata_de_Grota_column_names","Menke_2012_edge_highly_dist_column_names","Menke_2012_edge_little_dist_column_names","Menke_2012_interior_highly_dist_column_names","Menke_2012_interior_little_dist_column_names","Munin_2012_column_names","Munster_2008_column_names","Nogales_2017_column_names","Noma_1997_column_names","Novoa_2011_column_names","Odonnell_1994_column_names","Palita_2011_column_names","Palmeirim_1989_column_names","Passos_2003_column_names","Pedro_1992_column_names","Peredo_2013_Pto_de_San_Lorenzo_column_names","Peredo_2013_Puertos_de_Marabio_column_names","Pratt_1985_column_names","Preciado_Benitez_2015_column_names","Quitian_2018_1000Fragmented_column_names","Quitian_2018_1000Natural_column_names","Quitian_2018_2000Fragmented_column_names","Quitian_2018_2000Natural_column_names","Ramos_Robles_2016_net10_column_names","Ramos_Robles_2016_net2_column_names","Ramos_Robles_2016_net3_column_names","Ramos_Robles_2016_net4_column_names","Ramos_Robles_2016_net6_column_names","Ramos_Robles_2016_net7_column_names","Ramos_Robles_2016_net8_column_names","Robinson_2015_column_names","SAAV1_column_names","SAAV2_column_names","Sanchez_2012_Iguazu_column_names","Santiago_2014_close_to_remnant_column_names","Santiago_2014_far_from_remnant_column_names","SARM_whole_network_from_paper_column_names","Sethi_2012_column_names","Silva_Oliveira_2018_column_names","Silveira_2006_column_names","Snow_1988_DJF_column_names","Snow_1988_JJA_column_names","Snow_1988_MAM_column_names","Snow_1988_SON_column_names","Sorensen_1981_column_names","Souza_Laurindo_2017_column_names","Suzuki_2007_column_names","Tavares_2007_column_names","Traveset_1992_column_names","VELHO_column_names","VELHO2_column_names","Williams_1996_Eves_column_names","Williams_1996_Marsden_column_names","Wolfe_2014_column_names","Wyman_2017_column_names","Zamora_Delgado_2008_column_names","Zapata_Mesa_2017_MR_September_column_names"
"Athie_2009_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.641025641025641,1,0,0.982142857142857,0.875,1,1,1,1,1,0.895833333333333,1,1,1,1,1,1,1,1,1,1,1,0.734375,0.964285714285714,0.975,0.985507246376812,0.984848484848485,1,1,1,1,1,1,0.8,1,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985294117647059,1,1,1,1,1,1,1,1,0.982456140350877,1,0.980769230769231,0.981818181818182,1,0.98,1,0.72093023255814,0.891304347826087,0.653061224489796,1,1,1,1,1,0.869565217391304,0.827586206896552,1,1,1,1,0.741379310344828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.942857142857143,0.942028985507246,1,1,0.961538461538461,0.934782608695652,0.949152542372881,0.979166666666667,0.961538461538461,0.96,0.966101694915254,0.595744680851064,0.957142857142857,0.982142857142857,1,1,1,0.981481481481482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.980392156862745,1,1,1
"Blake_1992_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.971428571428571,1,0.982142857142857,0,0.942857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984126984126984,0.970588235294118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972972972972973,1,1,1,1,1,1,1,1,0.938775510204082,1,0.896551724137931,1,1,1,1,1,1,0.975,1,1,1,1,1,1,0.972972972972973,1,0.979166666666667,1,1,0.851851851851852,1,1,0.988372093023256,1,0.818181818181818,0.807692307692308,0.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9375,1,1,1,1,1,1,0.982142857142857,0.981818181818182,0.970588235294118,0.970588235294118,0.972222222222222,0.896551724137931,0.928571428571429,1,1,1,0.926829268292683,1,0.981818181818182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,0.979166666666667,1
"Blendinger_2015_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,0.875,0.942857142857143,0,1,1,1,1,1,0.96875,1,1,1,1,1,1,1,1,1,1,1,0.929824561403509,0.969230769230769,0.966666666666667,0.979591836734694,0.978260869565217,0.971428571428571,1,1,0.970588235294118,1,1,0.954545454545454,1,0.958333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970588235294118,1,1,1,1,1,1,1,1,0.957446808510638,1,1,1,1,1,1,1,1,0.972972972972973,1,1,1,1,1,1,0.939393939393939,1,0.904761904761905,1,1,0.962962962962963,1,1,0.95,0.956521739130435,0.954545454545454,0.962962962962963,0.96,1,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.961538461538461,0.96078431372549,0.933333333333333,0.933333333333333,1,1,1,1,1,1,1,0.930232558139535,0.918367346938776,0.972222222222222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.967741935483871,1,0.954545454545454,1
"Brito_2010_column_names",0.5,0.777777777777778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.863636363636364,1,1,1,0,1,0.428571428571429,0.875,1,1,0.785714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.733333333333333,1,1,0.7,1,0.625,1,1,1,1,1,1,1,1,1,0.777777777777778,0.625,0.8,1,0.5,0.789473684210526,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.882352941176471,0.769230769230769,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,0.6,0.5,1,1,0.909090909090909,1,1,0.882352941176471,0.166666666666667,0.625,1,1,1,0.846153846153846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.8,0.833333333333333,0.789473684210526,1,0.428571428571429,0.625,1,1,1,1,1,0.555555555555556,1,0.5,1,1,1,1,1,1,1,1,0.571428571428572
"Burns_2013_column_names",1,1,0.944444444444444,0.947368421052632,0.9375,0.947368421052632,0.952380952380952,0.944444444444444,0.944444444444444,0.95,0.954545454545454,0.95,0.961538461538461,0.9375,0.944444444444444,0.956521739130435,0.941176470588235,0.941176470588235,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.96,1,0.928571428571429,0.923076923076923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9375,0.7,0.727272727272727,0.555555555555556,0.7,0.636363636363636,0.333333333333333,0.958333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.975,0.933333333333333,1,1,0.727272727272727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.722222222222222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.954545454545454,0.96,0.941176470588235,0.966666666666667,0.952380952380952,1,1,1,1,1,1,0.555555555555556,0.6,1,0.666666666666667,1,1
"Carvalho_2008_column_names",0.555555555555556,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.869565217391304,1,1,1,0.428571428571429,1,0,0.882352941176471,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,0.444444444444444,1,0.666666666666667,1,1,1,1,1,1,1,1,1,0.8,0.666666666666667,0.818181818181818,1,0.555555555555556,0.8,0.375,1,1,1,1,1,1,1,1,1,1,1,1,0.8125,0.888888888888889,0.785714285714286,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555555555555556,1,1,1,1,0.5,0.7,1,1,0.916666666666667,1,1,0.888888888888889,0.5,0.5,1,1,1,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.625,0.818181818181818,0.846153846153846,0.8,1,0.5,0.5,1,1,1,1,1,0.444444444444444,1,0.555555555555556,1,1,1,1,1,1,1,0.970588235294118,0.625
"Castano_2018_column_names",0.888888888888889,0.733333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.935483870967742,1,1,1,0.875,1,0.882352941176471,0,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1,0.894736842105263,1,0.733333333333333,1,1,1,1,1,1,1,1,1,0.733333333333333,0.882352941176471,0.823529411764706,1,0.888888888888889,0.892857142857143,0.888888888888889,0.875,0.882352941176471,1,1,1,1,1,1,1,1,1,1,0.916666666666667,0.826086956521739,0.857142857142857,0.823529411764706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176470588235,1,0.888888888888889,1,1,1,1,0.9,0.888888888888889,1,1,0.823529411764706,1,1,0.826086956521739,0.882352941176471,0.944444444444444,1,1,1,0.789473684210526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,0.75,0.777777777777778,0.931034482758621,1,0.882352941176471,0.882352941176471,1,1,1,1,1,0.894736842105263,1,0.888888888888889,1,1,1,1,1,1,1,0.95,0.714285714285714
"Castley_2001_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970588235294118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985294117647059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Castro_2015_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333,1,0.895833333333333,1,0.96875,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.909090909090909,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.978723404255319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827586206896552,1,0.846153846153846,1,1,1,1,1,0.797101449275362,0.931818181818182,1,1,1,1,0.916666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.980769230769231,0.980392156862745,1,1,0.96875,0.923076923076923,0.948717948717949,0.962962962962963,0.96875,0.966666666666667,0.974358974358974,0.902439024390244,0.980392156862745,0.971428571428571,1,1,1,0.96969696969697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Castro_Luna_2012_column_names",0.8125,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.814814814814815,1,1,1,0.785714285714286,1,0.8,0.75,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.761904761904762,1,1,0.75,1,0.5,1,1,1,1,1,1,1,1,1,0.714285714285714,0.714285714285714,0.642857142857143,1,0.8125,0.846153846153846,0.733333333333333,0.866666666666667,0.875,1,1,1,1,1,1,1,1,1,1,0.863636363636364,0.555555555555556,0.466666666666667,0.642857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9375,1,0.8125,1,1,1,1,0.764705882352941,0.8125,1,1,0.8125,1,1,0.7,0.8,0.8,1,1,1,0.705882352941176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.785714285714286,0.642857142857143,0.6875,0.888888888888889,1,0.8,0.714285714285714,1,1,1,1,1,0.823529411764706,1,0.8125,1,1,1,1,1,1,1,1,0.692307692307692
"Chen_1999_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.931034482758621,1,1,0.978723404255319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.980769230769231,1,1,1,1,1,1,1,1,1,1,1,0.958333333333333,0.976744186046512,1,1,1,1,1,1
"Chimera_2010_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,1,0.944444444444444,1,1,1,1,1,1,0.923076923076923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333,1,1,0.96875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972972972972973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Correa_2016_Apaporis_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Correa_2016_Caqueta_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Costa_2013_endozoochory_column_names",1,1,0.791666666666667,0.846153846153846,0.772727272727273,0.8,0.857142857142857,0.791666666666667,0.84,0.807692307692308,0.821428571428572,0.807692307692308,0.766666666666667,0.826086956521739,0.791666666666667,0.785714285714286,0.833333333333333,0.833333333333333,1,1,1,1,1,1,0.96,1,1,1,1,1,1,1,1,1,0,0.85,0.80952380952381,0.857142857142857,0.945454545454545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.65,0.954545454545454,0.956521739130435,0.954545454545454,0.954545454545454,0.958333333333333,0.958333333333333,0.870967741935484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75609756097561,0.869565217391304,1,0.95049504950495,0.956521739130435,1,1,1,1,1,1,1,1,0.963636363636364,0.962962962962963,0.980392156862745,0.978723404255319,1,1,1,1,1,0.96875,0.976744186046512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.862068965517241,0.758620689655172,0.88,0.794117647058823,0.857142857142857,1,1,1,0.772727272727273,1,1,0.954545454545454,0.956521739130435,1,0.96,1,1
"Cruz_2013_Autumn_column_names",1,1,0.666666666666667,0.692307692307692,0.727272727272727,0.785714285714286,0.642857142857143,0.545454545454545,0.666666666666667,0.615384615384615,0.75,0.615384615384615,0.736842105263158,0.727272727272727,0.666666666666667,0.764705882352941,0.636363636363636,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0,0.666666666666667,0.428571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,0.888888888888889,0.9,1,0.888888888888889,0.909090909090909,1,0.777777777777778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.848484848484848,0.7,1,0.989130434782609,0.9,1,1,1,1,1,1,1,1,1,0.976190476190476,1,1,1,1,1,1,1,0.947368421052632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.823529411764706,0.85,0.75,0.88,0.733333333333333,1,1,1,0.6,1,1,0.888888888888889,0.9,1,0.916666666666667,1,1
"Cruz_2013_Summer_column_names",1,1,0.714285714285714,0.538461538461538,0.545454545454545,0.642857142857143,0.6875,0.5,0.5,0.571428571428572,0.705882352941176,0.666666666666667,0.7,0.545454545454545,0.615384615384615,0.647058823529412,0.583333333333333,0.583333333333333,1,1,1,1,1,1,0.928571428571429,1,1,1,1,1,1,1,1,1,0.80952380952381,0.666666666666667,0,0.555555555555556,0.978260869565217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.545454545454545,0.8,0.818181818181818,0.909090909090909,0.8,0.833333333333333,0.923076923076923,0.736842105263158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.823529411764706,0.75,1,0.978494623655914,0.818181818181818,1,1,1,1,1,1,1,1,0.977777777777778,0.977272727272727,1,1,1,1,1,1,1,0.952380952380952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777777777778,0.684210526315789,0.692307692307692,0.75,0.764705882352941,1,1,1,0.666666666666667,1,1,0.8,0.818181818181818,1,0.846153846153846,1,1
"Cruz_2013_Winter_column_names",1,1,0.583333333333333,0.5,0.5,0.615384615384615,0.571428571428572,0.454545454545455,0.583333333333333,0.538461538461538,0.6,0.538461538461538,0.684210526315789,0.5,0.583333333333333,0.625,0.4,0.545454545454545,1,1,1,1,1,1,0.923076923076923,1,1,1,1,1,1,1,1,1,0.857142857142857,0.428571428571429,0.555555555555556,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.636363636363636,0.777777777777778,0.8,0.9,0.777777777777778,0.818181818181818,0.916666666666667,0.647058823529412,1,1,1,1,1,1,1,1,1,1,1,1,1,0.958333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.818181818181818,0.6,1,0.989247311827957,0.8,1,1,1,1,1,1,1,1,1,0.976744186046512,1,1,1,1,1,1,1,0.894736842105263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6875,0.8,0.666666666666667,0.791666666666667,0.571428571428572,1,1,1,0.636363636363636,1,1,0.777777777777778,0.8,1,0.833333333333333,1,1
"Daru_2015_column_names",1,1,1,0.980392156862745,0.979166666666667,0.980392156862745,1,0.98,0.98,0.980769230769231,0.981481481481482,0.980769230769231,0.964912280701754,0.979166666666667,0.98,0.962962962962963,0.979591836734694,0.979591836734694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945454545454545,1,0.978260869565217,1,0,1,1,1,1,1,1,1,1,1,1,1,0.970149253731343,1,1,1,1,1,0.979166666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.855555555555556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.979591836734694,1,1,1,0.971830985915493,1,1,0.92436974789916,1,1,1,1,1,1,1,1,1,0.887323943661972,0.916666666666667,0.895522388059701,0.923076923076923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.964285714285714,1,0.967213114754098,1,1,1,1,0.979166666666667,1,1,1,1,1,1,1,1
"David_2011_tree_focal_watches_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.928571428571429,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.772727272727273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.866666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666666666667,1,1,1,1,1,1,1,1,1,1,1,1,0.888888888888889,1,1,1,1,1,1
"de_Oliveira_1999_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0.734375,0.984126984126984,0.929824561403509,1,1,1,1,1,0.909090909090909,1,1,1,1,1,1,1,1,1,1,1,0,0.967032967032967,0.977011494252874,1,0.986301369863014,1,1,1,1,1,1,0.859375,1,0.980392156862745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.966666666666667,1,1,1,1,1,1,1,1,0.958904109589041,1,1,1,1,1,1,1,1,0.984375,1,0.983050847457627,0.983870967741935,1,0.982456140350877,1,0.851851851851852,0.884615384615385,0.80327868852459,1,1,1,1,1,0.84375,0.846153846153846,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0.982456140350877,1,1,1,1,1,1,0.948051948051948,0.947368421052632,1,1,0.929824561403509,0.923076923076923,0.938461538461539,0.962962962962963,0.929824561403509,0.946428571428572,0.9375,0.696428571428572,0.974358974358974,1,1,1,1,0.931034482758621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982758620689655,1,1,1
"Dehling_2017_San_Pedro_1_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96875,1,0.964285714285714,0.970588235294118,0.969230769230769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.967032967032967,0,0.362068965517241,0.517857142857143,0.518518518518518,0.938461538461539,0.883333333333333,0.918032786885246,0.920634920634921,1,1,0.974025974025974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.985074626865672,1,1,1,1,1,1,1,1,0.828571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96969696969697,0.915254237288136,0.960526315789474,1,1,0.983333333333333,1,1,0.955357142857143,0.9875,0.981818181818182,0.983333333333333,0.982758620689655,1,0.963855421686747,1,1,1,1,1,1,1,1,1,1,1,1,0.984126984126984,1,1,1,1,1,1,0.739130434782609,0.735294117647059,0.839285714285714,0.839285714285714,0.984848484848485,0.983606557377049,1,1,1,1,0.986301369863014,0.960526315789474,0.735294117647059,0.833333333333333,1,1,1,0.985074626865672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984375,1,0.82089552238806,1
"Dehling_2017_San_Pedro_2_column_names",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983333333333333,1,0.975,1,0.966666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.977011494252874,0.362068965517241,0,0.375,0.4375,0.933333333333333,0.912280701754386,0.929824561403509,0.894736842105263,1,1,0.972222222222222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.867647058823529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.967213114754098,0.927272727272727,0.957746478873239,1,1,1,1,1,0.962962962962963,1,1,1,1,1,0.974683544303797,1,1,1,1,1,1,1,1,1,1,1,1,0.982758620689655,1,1,1,1,1,1,0.757575757575757,0.753846153846154,0.823529411764706,0.823529411764706,0.983606557377049,0.982142857142857,1,1,1,1,0.985294117647059,0.972222222222222,0.772727272727273,0.818181818181818,1,1,1,0.983870967741935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.825396825396825,1
